ANIMAL	YEAR	AGE	REPLAST	YOUNG	MYEARL	FYEARL	MATRILINE	OTHFEM	MALEPRES	NEWMALE	YOUNGAD	OFFSPYOUNG	OLDAD	OFFSPOLD	SAMEAD	OFFSSAME	2YR	GPUP	MYOUNGAM	FYOUNGAM	MYEARLAM	FYEARLAM	FADAM	MYEARLAG	FYEARLAG	FADAG	MYEARLAMNK	FYEARLAMNK	FADAMNK	MYEARLAGNK	FYEARLAGNK	FADAGNK	COLONY	ELEV	RESIDENT	FSNOWF	LSNOWF	FSNOWC	LSNOWC	LWINT1	LWINT2	GROWSEAS1	GROWSEAS2	SEPMAYPRECIP	JUNEPRECIP	JULYPRECIP	AUGPRECIP	JUNJULPRECIP	JULAUGPRECIP	JUNAUGPRECIP	TEMPSEPTNOV	TEMPJUNAUG	MATDOM	ADFEMDOM
261	1990	3	1	2	1	2	2	4	TRUE	FALSE	0	0	1	3	0	0	0	0	0.028999999	0	NA	0.033	0.041000001	NA	0	0	NA	0	0.014	NA	0	0	55	2992	1	299	136	329	121	202	157	195	79	11.69999981	1.00999999	2.50999999	2.579999924	3.519999981	5.090000153	6.099999905	37.09999847	54.20000076	NA	NA
261	1991	4	1	2	2	1	2	5	TRUE	FALSE	0	0	1	5	0	0	1	0	NA	NA	0	0	0.021	0	0	0	0	0	0	0	0	0	55	2992	1	281	136	307	136	220	194	186	124	17.29999924	0.469999999	3.529999971	2.220000029	4	5.75	6.21999979	37.70000076	54.79999924	NA	NA
262	1970	2	NA	0	0	0	2	0	TRUE	FALSE	0	0	1	5	0	0	0	0	NA	NA	0.071000002	NA	NA	0.028000001	NA	NA	NA	NA	NA	NA	NA	NA	55	2992	1	276	119	283	125	208	207	174	146	20.60000038	3.779999971	1.940000057	2.289999962	5.71999979	4.230000019	8.010000229	34.59999847	56	NA	NA
262	1971	3	0	4	0	0	2	0	TRUE	FALSE	0	0	1	0	0	0	2	10	NA	NA	0	NA	NA	0	NA	NA	NA	0.033	NA	NA	NA	NA	55	2992	1	283	129	312	101	211	154	187	125	22.79999924	1.769999981	2.420000076	2.269999981	4.190000057	4.690000057	6.460000038	35.5	56.29999924	NA	NA
267	1977	2	NA	0	0	0	2	3	TRUE	FALSE	0	0	1	4	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	0.013	0	55	2992	1	298	135	317	96	202	144	208	119	8.600000381	0.910000026	1.519999981	1.789999962	2.430000067	3.309999943	4.21999979	36.70000076	53.59999847	41	5
275	1970	2	NA	0	0	0	3	0	TRUE	TRUE	0	0	1	0	1	0	0	0	NA	NA	NA	0	NA	NA	NA	0.014	NA	NA	NA	NA	NA	NA	55	2992	1	276	119	283	125	208	207	174	146	20.60000038	3.779999971	1.940000057	2.289999962	5.71999979	4.230000019	8.010000229	34.59999847	56	NA	NA
275	1971	3	0	0	0	0	3	0	TRUE	FALSE	0	0	1	0	1	0	0	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	55	2992	1	283	129	312	101	211	154	187	125	22.79999924	1.769999981	2.420000076	2.269999981	4.190000057	4.690000057	6.460000038	35.5	56.29999924	NA	NA
275	1972	4	1	1	2	0	2	0	TRUE	FALSE	0	0	0	0	1	0	0	0	NA	NA	0.01	NA	0.059	0.068999998	NA	0.02	NA	NA	NA	NA	NA	NA	55	2992	1	260	104	319	98	209	144	218	28	17.89999962	0.349999994	1.75999999	1.549999952	2.109999895	3.309999943	3.660000086	37.20000076	54.5	NA	NA
278	1970	2	NA	0	0	0	3	1	TRUE	TRUE	0	0	1	0	1	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0.014	NA	NA	0.014	55	2992	1	276	119	283	125	208	207	174	146	20.60000038	3.779999971	1.940000057	2.289999962	5.71999979	4.230000019	8.010000229	34.59999847	56	NA	NA
278	1971	3	0	0	0	0	3	1	TRUE	FALSE	0	0	1	0	1	2	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	0.028999999	0.077	NA	0	55	2992	1	283	129	312	101	211	154	187	125	22.79999924	1.769999981	2.420000076	2.269999981	4.190000057	4.690000057	6.460000038	35.5	56.29999924	NA	NA
278	1972	4	0	0	0	0	2	2	TRUE	FALSE	0	0	0	0	1	2	0	0	NA	NA	NA	NA	0.039000001	NA	NA	0.013	0.013	NA	0	0	NA	0.013	55	2992	1	260	104	319	98	209	144	218	28	17.89999962	0.349999994	1.75999999	1.549999952	2.109999895	3.309999943	3.660000086	37.20000076	54.5	35	10
278	1973	5	0	0	0	0	1	0	TRUE	FALSE	0	0	0	0	0	0	0	0	0.037999999	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0.016000001	NA	0.016000001	55	2992	1	296	122	300	120	191	185	202	120	22.70000076	1.620000005	0.569999993	1.389999986	2.190000057	1.960000038	3.579999924	36.59999847	55.59999847	NA	NA
278	1974	6	1	0	2	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	0.082000002	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	282	134	335	125	217	155	215	75	15.30000019	1.610000014	1.419999957	1.220000029	3.029999971	2.640000105	4.25	37.20000076	53.90000153	NA	5
278	1975	7	0	1	0	0	1	2	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008	NA	NA	0.029999999	55	2992	1	302	161	302	130	224	193	177	55	17.39999962	0.930000007	1.950000048	1.320000052	2.880000114	3.269999981	4.199999809	35.79999924	51.79999924	NA	23
278	1976	8	1	0	1	1	1	2	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	0.034000002	0.125	NA	0	0	NA	NA	NA	0	NA	NA	0	55	2992	1	286	108	323	109	187	151	193	101	12.80000019	1.029999971	2.549999952	0.660000026	3.579999924	3.210000038	4.239999771	35.79999924	51.09999847	NA	9
278	1977	9	0	1	0	0	1	4	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	298	135	317	96	202	144	208	119	8.600000381	0.910000026	1.519999981	1.789999962	2.430000067	3.309999943	4.21999979	36.70000076	53.59999847	NA	5
278	1978	10	1	0	0	0	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	305	128	322	120	188	163	226	119	24.70000076	0.159999996	2.779999971	1.409999967	2.940000057	4.190000057	4.349999905	39.09999847	55.79999924	NA	0
278	1979	11	0	0	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	295	129	316	116	119	165	196	101	25.39999962	0.529999971	1.230000019	1.289999962	1.75999999	2.519999981	3.049999952	38.20000076	55.09999847	NA	0
282	1983	2	NA	0	0	0	1	4	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0.014	55	2992	1	256	120	313	115	229	167	194	141	16.79999924	0.769999981	1.799999952	3.349999905	2.569999933	5.150000095	5.920000076	35.5	54.09999847	NA	17
282	1984	3	0	0	0	0	1	4	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.094999999	0.189999998	0.048999999	55	2992	1	287	127	335	130	205	160	220	123	19.20000076	1.409999967	1.159999967	3.079999924	2.569999933	4.239999771	5.650000095	38.90000153	55.29999924	NA	36
282	1985	4	0	2	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	1	7	0.240999997	0.203999996	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0.101999998	55	2992	1	277	131	287	104	219	182	157	142	19.89999962	2.769999981	3.309999943	2.710000038	6.079999924	6.019999981	8.789999962	34.70000076	55.09999847	NA	47
282	1986	5	1	2	1	1	1	0	TRUE	FALSE	0	0	0	0	0	0	2	12	0.050000001	0.509000003	0.029999999	0.31099999	NA	0.104000002	0	NA	NA	NA	0	NA	NA	0.015	55	2992	1	265	137	316	109	234	169	212	78	24.5	0.819999993	2.50999999	0.860000014	3.329999924	3.369999886	4.190000057	36	54.40000153	NA	9
282	1987	6	1	3	3	2	2	1	TRUE	FALSE	1	0	0	0	0	0	2	13	NA	0.119000003	0.012	0.006	0.090000004	0.071000002	0.011	0	NA	NA	0	NA	NA	0	55	2992	1	268	102	305	106	199	167	196	122	16.10000038	1.309999943	2.690000057	2.559999943	4	5.25	6.559999943	35.09999847	54.20000076	62	28
282	1988	7	1	5	0	2	4	2	TRUE	FALSE	3	0	0	0	0	0	1	2	0.136000007	0.081	NA	0.077	0.046999998	NA	0.006	0.022	NA	NA	0	NA	NA	0	55	2992	1	311	128	318	128	182	175	212	105	14.39999962	1.440000057	0.620000005	3.539999962	2.059999943	4.159999847	5.599999905	37.09999847	54	37	0
282	1989	8	1	3	1	1	4	3	TRUE	TRUE	3	13	0	0	0	0	1	1	0.013	0	0	0	0.056000002	0	0	0.034000002	NA	NA	NA	NA	NA	NA	55	2992	1	313	134	313	134	186	186	185	107	16.39999962	2.119999886	1.980000019	1.450000048	4.099999905	3.430000067	5.550000191	36	55.79999924	54	3
284	1988	2	NA	4	0	0	2	1	TRUE	FALSE	0	0	1	3	0	0	0	0	NA	NA	0	0	0	0	0	0.052000001	NA	NA	NA	NA	NA	NA	55	2992	1	311	128	318	128	182	175	212	105	14.39999962	1.440000057	0.620000005	3.539999962	2.059999943	4.159999847	5.599999905	37.09999847	54	80	0
284	1989	3	1	0	0	0	2	4	TRUE	TRUE	0	0	1	4	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0.003	55	2992	1	313	134	313	134	186	186	185	107	16.39999962	2.119999886	1.980000019	1.450000048	4.099999905	3.430000067	5.550000191	36	55.79999924	0	24
284	1990	4	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	NA	0	0	0	0	0	0	55	2992	1	299	136	329	121	202	157	195	79	11.69999981	1.00999999	2.50999999	2.579999924	3.519999981	5.090000153	6.099999905	37.09999847	54.20000076	NA	7
289	1968	3	NA	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	302	135	324	123	198	164	230	122	18.10000038	2.529999971	2.019999981	3.140000105	4.550000191	5.159999847	7.690000057	40.29999924	55	NA	NA
289	1969	4	0	3	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	0	281	106	304	109	190	169	182	110	17.60000038	0.079999998	3.660000086	2.069999933	3.74000001	5.730000019	5.809999943	36.09999847	55.20000076	NA	NA
296	1967	3	NA	2	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0.008	0.017000001	55	2992	0	276	126	312	94	215	147	229	141	19.60000038	1.929999948	1.49000001	1.75	3.420000076	3.24000001	5.170000076	40	57.20000076	NA	NA
296	1968	4	1	3	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078000002	NA	NA	0	55	2992	0	302	135	324	123	198	164	230	122	18.10000038	2.529999971	2.019999981	3.140000105	4.550000191	5.159999847	7.690000057	40.29999924	55	NA	NA
296	1969	5	1	0	1	3	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	0	0.023	NA	0	0	NA	0.023	NA	0	0	NA	0	55	2992	0	281	106	304	109	190	169	182	110	17.60000038	0.079999998	3.660000086	2.069999933	3.74000001	5.730000019	5.809999943	36.09999847	55.20000076	NA	NA
296	1970	6	0	0	0	0	3	0	TRUE	TRUE	2	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	55	2992	0	276	119	283	125	208	207	174	146	20.60000038	3.779999971	1.940000057	2.289999962	5.71999979	4.230000019	8.010000229	34.59999847	56	NA	NA
296	1971	3	0	0	0	0	3	0	TRUE	FALSE	2	2	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	55	2992	0	283	129	312	101	211	154	187	125	22.79999924	1.769999981	2.420000076	2.269999981	4.190000057	4.690000057	6.460000038	35.5	56.29999924	NA	NA
302	1964	2	NA	3	0	0	2	3	TRUE	TRUE	0	0	1	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0.017999999	NA	NA	0	55	2992	1	304	128	343	121	189	143	224	154	15.5	1.039999962	1.419999957	3.230000019	2.460000038	4.650000095	5.690000057	44.70000076	57.09999847	NA	NA
302	1965	3	1	0	2	2	2	4	TRUE	TRUE	0	0	1	3	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	55	2992	1	297	145	315	122	213	172	194	209	23.79999924	1.549999952	2.940000057	2.00999999	4.489999771	4.949999809	6.5	41	56.09999847	NA	NA
302	1966	4	0	1	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.039000001	0	NA	0.018999999	55	2992	1	317	132	319	83	180	129	197	116	16.60000038	1.590000033	2.869999886	2.380000114	4.460000038	5.25	6.840000153	41.29999924	54.70000076	NA	NA
308	1978	2	NA	0	0	0	2	2	TRUE	TRUE	0	0	1	0	0	0	0	0	NA	NA	0.035999998	0	0.082999997	0.179000005	0	0.012	NA	NA	0	NA	NA	0.006	55	2992	1	305	128	322	120	188	163	226	119	24.70000076	0.159999996	2.779999971	1.409999967	2.940000057	4.190000057	4.349999905	39.09999847	55.79999924	39	4
308	1979	3	0	0	0	0	2	1	TRUE	FALSE	0	0	1	4	0	0	0	0	0	0.666999996	NA	NA	0.188999996	NA	NA	0	0	0	0	0.005	0.007	0.014	55	2992	1	295	129	316	116	119	165	196	101	25.39999962	0.529999971	1.230000019	1.289999962	1.75999999	2.519999981	3.049999952	38.20000076	55.09999847	51	10
308	1980	4	0	2	0	0	2	1	TRUE	FALSE	0	0	1	0	0	0	0	0	0.111000001	0.011	NA	NA	0.014	NA	NA	0.014	0	0.007	0	0.079999998	0.022	0	55	2992	1	311	137	311	121	191	175	195	74	25.70000076	1.860000014	0.99000001	1.75999999	2.849999905	2.75	4.610000134	35.20000076	51.29999924	29	4
309	1991	2	NA	0	0	0	2	2	TRUE	FALSE	0	0	1	0	0	0	0	0	NA	NA	NA	NA	0.021	NA	NA	0.01	NA	NA	0	NA	NA	0	55	2992	1	281	136	307	136	220	194	186	124	17.29999924	0.469999999	3.529999971	2.220000029	4	5.75	6.21999979	37.70000076	54.79999924	65	5
309	1992	3	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55	2992	1	258	108	297	108	215	176	161	110	15.89999962	2.589999914	2.329999924	1.330000043	4.920000076	3.660000086	6.25	36.09999847	54.09999847	NA	9
309	1993	4	0	1	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	280	127	306	128	212	187	198	122	23.5	1.100000024	2.769999981	3.539999962	3.869999886	6.309999943	7.409999847	34.40000153	52.70000076	NA	0
309	1994	5	1	0	0	1	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	55	2992	1	283	130	309	102	212	158	181	102	17.89999962	1.049999952	1.039999962	2.680000067	2.089999914	3.720000029	4.769999981	33.70000076	52.90000153	NA	0
309	1995	6	0	1	0	0	2	1	TRUE	FALSE	1	0	0	0	0	0	1	6	0.200000003	0	NA	NA	0.086999997	NA	NA	0	NA	NA	0	NA	NA	0	55	2992	1	279	150	312	150	236	203	210	117	29.70000076	0.430000007	0.300000012	1.74000001	0.730000019	2.039999962	2.470000029	36.09999847	56.20000076	17	0
309	1996	7	1	4	2	1	2	1	TRUE	FALSE	1	3	0	0	0	0	3	19	NA	0.015	0.017000001	0	0.104000002	0	0	0	NA	NA	0	NA	NA	0	55	2992	1	273	111	314	120	203	171	164	131	23.5	2.00999999	2.339999914	0.949999988	4.349999905	3.289999962	5.300000191	37.70000076	53.5	37	0
309	1997	8	1	0	0	3	3	1	TRUE	TRUE	2	0	0	0	0	0	0	0	0	NA	NA	0.039000001	0	NA	0.02	0	NA	NA	0	NA	NA	0	55	2992	1	261	146	298	99	250	166	187	138	25.79999924	2.019999981	1.080000043	1.269999981	3.099999905	2.349999905	4.369999886	36.09999847	55.29999924	NA	NA
309	1998	9	1	3	1	0	4	1	TRUE	FALSE	3	4	0	0	0	0	0	0	0	0	0	NA	0.008	0.037999999	NA	0	NA	NA	0	NA	NA	0	55	2992	1	281	169	285	169	253	249	108	143	16.61000061	1.269999981	0.790000021	2.50999999	2.059999943	3.299999952	4.570000172	35.70000076	54.20000076	NA	NA
309	1999	10	1	0	1	1	2	1	TRUE	FALSE	2	5	0	0	0	0	0	0	0.041999999	0.021	0	0	0.122000001	0	0	0	NA	NA	0	NA	NA	0	55	2992	1	277	157	277	132	245	220	149	113	18.95000076	0.810000002	3.089999914	1.289999962	3.900000095	4.380000114	5.190000057	38.09999847	54.20000076	NA	NA
309	2000	11	0	0	0	0	2	1	TRUE	FALSE	1	5	0	0	0	0	0	0	NA	NA	NA	NA	0.104999997	NA	0	0	NA	NA	0	NA	NA	0	55	2992	1	280	139	281	111	224	195	157	109	17.56999969	1.210000038	3.50999999	3.200000048	4.71999979	6.710000038	7.920000076	38	54.5	NA	NA
311	1991	2	NA	0	0	0	1	2	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	281	136	307	136	220	194	186	124	17.29999924	0.469999999	3.529999971	2.220000029	4	5.75	6.21999979	37.70000076	54.79999924	NA	0
311	1992	3	0	1	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	258	108	297	108	215	176	161	110	15.89999962	2.589999914	2.329999924	1.330000043	4.920000076	3.660000086	6.25	36.09999847	54.09999847	NA	0
311	1993	4	1	0	0	0	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0.028000001	55	2992	1	280	127	306	128	212	187	198	122	23.5	1.100000024	2.769999981	3.539999962	3.869999886	6.309999943	7.409999847	34.40000153	52.70000076	NA	0
311	1994	5	0	0	0	0	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	283	130	309	102	212	158	181	102	17.89999962	1.049999952	1.039999962	2.680000067	2.089999914	3.720000029	4.769999981	33.70000076	52.90000153	NA	0
311	1995	6	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	279	150	312	150	236	203	210	117	29.70000076	0.430000007	0.300000012	1.74000001	0.730000019	2.039999962	2.470000029	36.09999847	56.20000076	NA	0
311	1996	7	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	273	111	314	120	203	171	164	131	23.5	2.00999999	2.339999914	0.949999988	4.349999905	3.289999962	5.300000191	37.70000076	53.5	NA	0
311	1997	8	0	0	0	0	1	3	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	261	146	298	99	250	166	187	138	25.79999924	2.019999981	1.080000043	1.269999981	3.099999905	2.349999905	4.369999886	36.09999847	55.29999924	NA	NA
311	1998	9	0	0	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	281	169	285	169	253	249	108	143	16.61000061	1.269999981	0.790000021	2.50999999	2.059999943	3.299999952	4.570000172	35.70000076	54.20000076	NA	NA
311	1999	10	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	277	157	277	132	245	220	149	113	18.95000076	0.810000002	3.089999914	1.289999962	3.900000095	4.380000114	5.190000057	38.09999847	54.20000076	NA	NA
311	2000	11	0	0	0	0	1	2	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	280	139	281	111	224	195	157	109	17.56999969	1.210000038	3.50999999	3.200000048	4.71999979	6.710000038	7.920000076	38	54.5	NA	NA
311	2001	12	0	0	0	0	1	4	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	268	165	268	165	262	262	118	134	13.81999969	1.320000052	1.730000019	4.239999771	3.049999952	5.96999979	7.289999962	35.70000076	55.90000153	NA	NA
311	2002	13	0	0	0	0	1	2	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	283	144	283	144	226	226	132	96	12.76000023	1.620000005	2.180000067	4.090000153	3.799999952	6.269999981	7.889999866	39.20000076	55.5	NA	NA
311	2003	14	0	0	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	55	2992	1	276	130	276	130	219	219	177	119	18.87999916	0.400000006	1.320000052	1.580000043	1.720000029	2.900000095	3.299999952	33.90000153	56.29999924	NA	NA
317	1972	2	NA	0	0	0	2	2	TRUE	TRUE	0	0	1	2	0	0	0	0	0.118000001	NA	NA	NA	0.013	NA	NA	0.013	0	0.048999999	0	0.030999999	0.011	0.013	55	2992	1	260	104	319	98	209	144	218	28	17.89999962	0.349999994	1.75999999	1.549999952	2.109999895	3.309999943	3.660000086	37.20000076	54.5	45	7
317	1973	3	0	0	0	0	2	2	TRUE	FALSE	0	0	1	4	0	0	0	0	0.028000001	0.028000001	NA	NA	0.030999999	NA	NA	0	0.023	NA	0.016000001	0	NA	0.039000001	55	2992	1	296	122	300	120	191	185	202	120	22.70000076	1.620000005	0.569999993	1.389999986	2.190000057	1.960000038	3.579999924	36.59999847	55.59999847	28	44
317	1974	4	0	0	0	0	2	2	TRUE	FALSE	0	0	1	5	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0.018999999	55	2992	1	282	134	335	125	217	155	215	75	15.30000019	1.610000014	1.419999957	1.220000029	3.029999971	2.640000105	4.25	37.20000076	53.90000153	28	25
26	1985	2	NA	0	0	0	3	0	TRUE	TRUE	0	0	2	8	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	277	131	287	104	219	182	157	142	19.89999962	2.769999981	3.309999943	2.710000038	6.079999924	6.019999981	8.789999962	34.70000076	55.09999847	NA	NA
26	1986	3	0	0	0	0	6	0	TRUE	FALSE	3	5	2	11	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	265	137	316	109	234	169	212	78	24.5	0.819999993	2.50999999	0.860000014	3.329999924	3.369999886	4.190000057	36	54.40000153	NA	NA
26	1987	4	0	1	0	0	1	0	TRUE	FALSE	0	0	0	0	0	0	0	0	0	0.210999995	NA	NA	NA	NA	NA	NA	0	0	NA	0	0	NA	65	2971	1	268	102	305	106	199	167	196	122	16.10000038	1.309999943	2.690000057	2.559999943	4	5.25	6.559999943	35.09999847	54.20000076	NA	NA
26	1988	5	1	1	2	1	1	2	TRUE	FALSE	0	0	0	0	0	0	1	0	0.222000003	0.277999997	0.043000001	0	NA	0.086999997	0	NA	NA	NA	0	NA	NA	0	65	2971	1	311	128	318	128	182	175	212	105	14.39999962	1.440000057	0.620000005	3.539999962	2.059999943	4.159999847	5.599999905	37.09999847	54	NA	5
26	1989	6	1	0	2	1	1	1	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	65	2971	1	313	134	313	134	186	186	185	107	16.39999962	2.119999886	1.980000019	1.450000048	4.099999905	3.430000067	5.550000191	36	55.79999924	NA	0
26	1990	7	0	0	0	0	2	1	TRUE	FALSE	1	2	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	65	2971	1	299	136	329	121	202	157	195	79	11.69999981	1.00999999	2.50999999	2.579999924	3.519999981	5.090000153	6.099999905	37.09999847	54.20000076	10	0
73	1988	2	NA	1	0	0	1	1	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	311	128	318	128	182	175	212	105	14.39999962	1.440000057	0.620000005	3.539999962	2.059999943	4.159999847	5.599999905	37.09999847	54	NA	NA
95	1986	2	NA	0	0	0	6	0	TRUE	FALSE	0	0	3	11	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	265	137	316	109	234	169	212	78	24.5	0.819999993	2.50999999	0.860000014	3.329999924	3.369999886	4.190000057	36	54.40000153	NA	NA
104	1990	2	NA	0	0	0	1	NA	TRUE	TRUE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	299	136	329	121	202	157	195	79	11.69999981	1.00999999	2.50999999	2.579999924	3.519999981	5.090000153	6.099999905	37.09999847	54.20000076	NA	NA
104	1991	3	0	0	0	0	1	NA	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	281	136	307	136	220	194	186	124	17.29999924	0.469999999	3.529999971	2.220000029	4	5.75	6.21999979	37.70000076	54.79999924	NA	NA
104	1992	4	0	1	0	0	1	NA	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	258	108	297	108	215	176	161	110	15.89999962	2.589999914	2.329999924	1.330000043	4.920000076	3.660000086	6.25	36.09999847	54.09999847	NA	NA
104	1993	5	1	1	0	0	1	NA	TRUE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	280	127	306	128	212	187	198	122	23.5	1.100000024	2.769999981	3.539999962	3.869999886	6.309999943	7.409999847	34.40000153	52.70000076	NA	NA
104	1994	6	1	0	0	1	1	NA	FALSE	FALSE	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	2971	1	283	130	309	102	212	158	181	102	17.89999962	1.049999952	1.039999962	2.680000067	2.089999914	3.720000029	4.769999981	33.70000076	52.90000153	NA	NA
